image_path,class_label,attributes,caption,split,instance_id
images/Team12_Stationary_Notebook_005.jpg,stationery_notebook,color:unknown;material:unknown;pattern:unknown,a rectangular orange paper notebook.,train,TEAM12_Stationary_Notebook_005
images/Team12_Stationary_Notebook_006.jpg,stationery_notebook,color:black;material:unknown;pattern:unknown,a rectangular black paper notebook.,train,TEAM12_Stationary_Notebook_006
images/Team12_Stationary_Notebook_007.jpg,stationery_notebook,color:white;material:unknown;pattern:unknown,a rectangular white paper notebook.,train,TEAM12_Stationary_Notebook_007
images/Team12_Stationary_Notebook_008.jpg,stationery_notebook,color:black;material:unknown;pattern:unknown,a rectangular black paper notebook.,train,TEAM12_Stationary_Notebook_008
images/Team12_Stationary_Notebook_009.jpg,stationery_notebook,color:blue;material:unknown;pattern:unknown,a rectangular blue paper notebook.,train,TEAM12_Stationary_Notebook_009
images/Team12_Stationary_Notebook_010.jpg,stationery_notebook,color:brown;material:unknown;pattern:unknown,a rectangular brown paper notebook.,train,TEAM12_Stationary_Notebook_010
images/Team12_Stationary_Notebook_011.jpg,stationery_notebook,color:blue;material:unknown;pattern:unknown,a rectangular blue paper notebook.,val,TEAM12_Stationary_Notebook_011
images/Team12_Stationary_Notebook_012.jpg,stationery_notebook,color:unknown;material:unknown;pattern:unknown,a rectangular multi-colored paper notebook.,train,TEAM12_Stationary_Notebook_012
images/Team12_Stationary_Notebook_013.jpg,stationery_notebook,color:unknown;material:unknown;pattern:unknown,a rectangular multi-colored paper notebook.,val,TEAM12_Stationary_Notebook_013
images/Team12_Stationary_Notebook_014.jpg,stationery_notebook,color:unknown;material:unknown;pattern:unknown,a rectangular multi-colored paper notebook.,train,TEAM12_Stationary_Notebook_014
images/Team12_Stationary_Notebook_015.jpg,stationery_notebook,color:black;material:unknown;pattern:unknown,a rectangular black paper notebook.,val,TEAM12_Stationary_Notebook_015
images/Team12_Stationary_Notebook_016.jpg,stationery_notebook,color:unknown;material:unknown;pattern:unknown,a rectangular pink paper notebook.,train,TEAM12_Stationary_Notebook_016
images/Team12_Stationary_Notebook_017.jpg,stationery_notebook,color:brown;material:unknown;pattern:unknown,a rectangular brown paper notebook.,train,TEAM12_Stationary_Notebook_017
images/Team12_Stationary_Notebook_018.jpg,stationery_notebook,color:black;material:unknown;pattern:unknown,a rectangular black paper notebook.,val,TEAM12_Stationary_Notebook_018
images/Team12_Stationary_Notebook_019.jpg,stationery_notebook,color:brown;material:unknown;pattern:unknown,a rectangular brown paper notebook.,train,TEAM12_Stationary_Notebook_019
images/Team12_Stationary_Notebook_020.jpg,stationery_notebook,color:unknown;material:unknown;pattern:unknown,a rectangular multi-colored paper notebook.,train,TEAM12_Stationary_Notebook_020
images/team_20_tableware_mug_1.jpg,tableware_mug,color:unknown;material:glass;pattern:unknown,orange printed mug over white wooden surface,train,team20_mug1
images/team_20_tableware_mug_2.jpg,tableware_mug,color:white;material:glass;pattern:unknown,white mug with teabag illustration and text,val,team20_mug2
images/team_20_tableware_mug_3.jpg,tableware_mug,color:brown;material:glass;pattern:unknown,beige ceramic mug with coffee bean pattern,train,team20_mug3
images/team_20_tableware_mug_4.jpg,tableware_mug,color:white;material:glass;pattern:unknown,two white mugs with black text prints,train,team20_mug4
images/team_20_tableware_mug_5.jpg,tableware_mug,color:white;material:glass;pattern:unknown,white mug with black silhouettes on yellow,val,team20_mug5
images/team_20_tableware_mug_6.jpg,tableware_mug,color:unknown;material:glass;pattern:unknown,anime print mug with black handle,train,team20_mug6
images/team_20_tableware_mug_7.jpg,tableware_mug,color:white;material:glass;pattern:unknown,white mug with toasted marshmallow topping on table,train,team20_mug7
images/team_20_tableware_mug_8.jpg,tableware_mug,color:unknown;material:glass;pattern:unknown,pink ceramic mug with simple script text,val,team20_mug8
images/team_20_tableware_mug_9.jpg,tableware_mug,color:white;material:glass;pattern:unknown,white dad mug with steam on coaster,train,team20_mug9
images/team_20_tableware_mug_10.jpg,tableware_mug,color:white;material:glass;pattern:unknown,white ceramic mug with black anime print,train,team20_mug10
images/team_20_tableware_mug_11.jpg,tableware_mug,color:red;material:glass;pattern:unknown,red heart mug with photo print panel,train,team20_mug11
images/team_20_tableware_mug_12.jpg,tableware_mug,color:black;material:glass;pattern:unknown,black mug with yellow cat graphic design,train,team20_mug12
images/team_20_tableware_mug_13.jpg,tableware_mug,color:white;material:glass;pattern:unknown,white mug with circular photo print,train,team20_mug13
images/team_20_tableware_mug_14.jpg,tableware_mug,color:white;material:glass;pattern:unknown,white mug with pencil sketch portrait,train,team20_mug14
images/team_20_tableware_mug_15.jpg,tableware_mug,color:grey;material:glass;pattern:unknown,grey stoneware mug with two‑tone rustic body,train,team20_mug15
images/team_20_tableware_mug_16.jpg,tableware_mug,color:white;material:glass;pattern:unknown,white mug with bold text print,val,team20_mug16
images/team_20_tableware_mug_17.jpg,tableware_mug,color:brown;material:glass;pattern:unknown,beige ribbed ceramic mug on wooden table,train,team20_mug17
images/team_20_tableware_mug_18.jpg,tableware_mug,color:white;material:plastic;pattern:unknown,white travel mug with black handle and lid,train,team20_mug18
images/team_20_tableware_mug_19.jpg,tableware_mug,color:unknown;material:glass;pattern:unknown,pink ceramic mug on wooden table surface,train,team20_mug19
images/team_20_tableware_mug_20.jpg,tableware_mug,color:unknown;material:glass;pattern:unknown,purple ceramic mug on wooden table surface,train,team20_mug20
images/team_20_tableware_mug_21.jpg,tableware_mug,color:unknown;material:glass;pattern:unknown,glossy purple ceramic mug on wooden table,train,team20_mug21
images/team_20_tableware_mug_22.jpg,tableware_mug,color:brown;material:glass;pattern:unknown,brown ceramic mug on white marble background,train,team20_mug22
images/team_20_tableware_mug_23.jpg,tableware_mug,color:unknown;material:glass;pattern:unknown,maroon ceramic mug on white marble surface,train,team20_mug23
images/team_20_tableware_mug_24.jpg,tableware_mug,color:brown;material:glass;pattern:unknown,glossy brown ceramic mug on stone tabletop,train,team20_mug24
images/team_20_tableware_mug_25.jpg,tableware_mug,color:unknown;material:glass;pattern:unknown,pink ceramic mug on wooden tabletop surface,train,team20_mug25
images/team_20_tableware_mug_26.jpg,tableware_mug,color:white;material:glass;pattern:unknown,white ceramic mug on marble surface,train,team20_mug26
images/team_20_tableware_mug_27.jpg,tableware_mug,color:red;material:glass;pattern:unknown,red ceramic mug on wooden tabletop surface,train,team20_mug27
images/team_20_tableware_mug_28.jpg,tableware_mug,color:red;material:glass;pattern:unknown,bright red ceramic mug on wooden table,train,team20_mug28
images/team_20_tableware_mug_29.jpg,tableware_mug,color:red;material:glass;pattern:unknown,plain red ceramic mug on wooden table,train,team20_mug29
images/team_20_tableware_mug_30.jpg,tableware_mug,color:red;material:glass;pattern:unknown,red ceramic mug on soft knitted blanket,train,team20_mug30
images/team_20_tableware_mug_31.jpg,tableware_mug,color:unknown;material:glass;pattern:unknown,striped ceramic mug with red green bands,train,team20_mug31
images/team_20_tableware_mug_32.jpg,tableware_mug,color:white;material:glass;pattern:unknown,white ceramic teacup with thin handle design,train,team20_mug32
images/team_20_tableware_mug_33.jpg,tableware_mug,color:white;material:glass;pattern:unknown,plain white ceramic mug on marble surface,train,team20_mug33
images/team_20_tableware_mug_34.jpg,tableware_mug,color:white;material:glass;pattern:unknown,simple white ceramic mug on marble tabletop,train,team20_mug34
images/team_20_tableware_mug_35.jpg,tableware_mug,color:white;material:glass;pattern:unknown,white ceramic mug on white marble tabletop,train,team20_mug35
images/team_20_tableware_mug_36.jpg,tableware_mug,color:white;material:glass;pattern:unknown,white straight sided ceramic mug on table,train,team20_mug36
images/team_20_tableware_mug_37.jpg,tableware_mug,color:unknown;material:glass;pattern:unknown,striped ceramic mug with green and red bands,train,team20_mug37
images/team_20_tableware_mug_38.jpg,tableware_mug,color:white;material:glass;pattern:unknown,white polka dot ceramic mug on table,train,team20_mug38
images/team_20_tableware_mug_39.jpg,tableware_mug,color:white;material:glass;pattern:unknown,white ceramic mug with soft studio lighting,train,team20_mug39
images/team_20_tableware_mug_40.jpg,tableware_mug,color:green;material:glass;pattern:unknown,green ceramic mug on soft fabric surface,train,team20_mug40
images/team_20_tableware_mug_41.jpg,tableware_mug,color:unknown;material:glass;pattern:unknown,yellow ceramic mug on soft blanket,val,team20_mug41
images/team_20_tableware_mug_42.jpg,tableware_mug,color:green;material:glass;pattern:unknown,green ceramic mug on soft fabric,train,team20_mug42
images/team_20_tableware_mug_43.jpg,tableware_mug,color:unknown;material:glass;pattern:unknown,white mug with red patterned print,train,team20_mug43
images/team_20_tableware_mug_44.jpg,tableware_mug,color:unknown;material:glass;pattern:unknown,yellow ceramic mug on beige cloth,train,team20_mug44
images/team_20_tableware_mug_45.jpg,tableware_mug,color:white;material:glass;pattern:unknown,white ceramic cup with vintage rim,val,team20_mug45
images/team_20_tableware_mug_46.jpg,tableware_mug,color:green;material:glass;pattern:unknown,green ceramic mug lying on side,train,team20_mug46
images/team_20_tableware_mug_47.jpg,tableware_mug,color:unknown;material:glass;pattern:unknown,yellow ceramic mug in warm light,train,team20_mug47
images/team_20_tableware_mug_48.jpg,tableware_mug,color:brown;material:glass;pattern:unknown,brown mug with coffee graphic print,train,team20_mug48
images/team_20_tableware_mug_49.jpg,tableware_mug,color:white;material:glass;pattern:unknown,white ceramic mug on knitted fabric,train,team20_mug49
images/team_20_tableware_mug_50.jpg,tableware_mug,color:green;material:glass;pattern:unknown,green ceramic mug on wooden table,val,team20_mug50
images/team_20_tableware_mug_51.jpg,tableware_mug,color:brown;material:glass;pattern:unknown,brown textured ceramic mug with pattern,train,team20_mug51
images/team_20_tableware_mug_52.jpg,tableware_mug,color:white;material:glass;pattern:unknown,white ceramic mug with floral print,val,team20_mug52
images/team_20_tableware_mug_53.jpg,tableware_mug,color:unknown;material:glass;pattern:unknown,yellow ceramic mug with curved handle,train,team20_mug53
images/team_20_tableware_mug_54.jpg,tableware_mug,color:white;material:glass;pattern:unknown,tall white mug with black border design,val,team20_mug54
images/team_20_tableware_mug_55.jpg,tableware_mug,color:white;material:glass;pattern:unknown,plain white ceramic mug on white,train,team20_mug55
images/team_20_tableware_mug_56.jpg,tableware_mug,color:white;material:glass;pattern:unknown,white cup with red scallop pattern,train,team20_mug56
images/team_20_tableware_mug_57.jpg,tableware_mug,color:blue;material:glass;pattern:unknown,teal textured tall ceramic mug,val,team20_mug57
images/team_20_tableware_mug_58.jpg,tableware_mug,color:unknown;material:glass;pattern:unknown,yellow mug with floral print design,train,team20_mug58
images/team_20_tableware_mug_59.jpg,tableware_mug,color:unknown;material:glass;pattern:unknown,pink tall mug with golden rim design,val,team20_mug59
images/team_20_tableware_mug_60.jpg,tableware_mug,color:green;material:glass;pattern:unknown,green ceramic mug resting on side,train,team20_mug60
images/team_20_stationery_notebook_41.jpg,stationery_notebook,color:unknown;material:unknown;pattern:unknown,green and blue color notebook,val,team20_notebook41
images/team_20_stationery_notebook_42.jpg,stationery_notebook,color:unknown;material:unknown;pattern:unknown,green and blue color notebook,train,team20_notebook42
images/team_20_stationery_notebook_43.jpg,stationery_notebook,color:unknown;material:unknown;pattern:unknown,green and blue color notebook,train,team20_notebook43
images/team_20_stationery_notebook_44.jpg,stationery_notebook,color:unknown;material:unknown;pattern:unknown,green and blue color notebook,train,team20_notebook44
images/team_20_stationery_notebook_45.jpg,stationery_notebook,color:unknown;material:unknown;pattern:unknown,green and blue color notebook,train,team20_notebook45
images/team_20_stationery_notebook_46.jpg,stationery_notebook,color:unknown;material:unknown;pattern:unknown,orange and pink color notebook,train,team20_notebook46
images/team_20_stationery_notebook_47.jpg,stationery_notebook,color:unknown;material:unknown;pattern:unknown,orange and pink color notebook,val,team20_notebook47
images/team_20_stationery_notebook_48.jpg,stationery_notebook,color:unknown;material:unknown;pattern:unknown,orange and pink color notebook,val,team20_notebook48
images/team_20_stationery_notebook_49.jpg,stationery_notebook,color:unknown;material:unknown;pattern:unknown,orange and pink color notebook,val,team20_notebook49
images/team_20_stationery_notebook_50.jpg,stationery_notebook,color:unknown;material:unknown;pattern:unknown,orange and pink color notebook,train,team20_notebook50
images/team_20_stationery_notebook_51.jpg,stationery_notebook,color:unknown;material:unknown;pattern:unknown,notebook with scenery and blue borders,train,team20_notebook51
images/team_20_stationery_notebook_52.jpg,stationery_notebook,color:unknown;material:unknown;pattern:unknown,notebook with scenery and blue borders,train,team20_notebook52
images/team_20_stationery_notebook_53.jpg,stationery_notebook,color:unknown;material:unknown;pattern:unknown,notebook with scenery and blue borders,val,team20_notebook53
images/team_20_stationery_notebook_54.jpg,stationery_notebook,color:unknown;material:unknown;pattern:unknown,notebook with scenery and blue borders,train,team20_notebook54
images/team_20_stationery_notebook_55.jpg,stationery_notebook,color:unknown;material:unknown;pattern:unknown,notebook with scenery and blue borders,train,team20_notebook55
images/team_20_stationery_notebook_56.jpg,stationery_notebook,color:red;material:unknown;pattern:unknown,red notebook with avengers theme,val,team20_notebook56
